Sunday NNP
morning NN
brunch NN
is VBZ
achappam NN
! .

That DT
was VBD
a DT
difficult JJ
choice NN
. .

I PRP
just RB
want VBP
you PRP
here RB
. .

True JJ
friends NNS
do VBP
not RB
judge VB
each DT
other JJ
, ,
they PRP
judge VBP
people NNS
together RB
. .

In IN
not RB
changing VBG
my PRP$
twitter NN
name NN
. .

Thinking VBG
. .
. .
. .
. .

I PRP
lost VBD
2 CD
followers NNS
today NN
. .
Thanks NNS
bitchezzz NN
. .

Everyone NN
and CC
their PRP$
mom NN
was VBD
at IN
Teri NNP
tonight NN
lol NN

Now RB
he PRP
understood VBD
that IN
his PRP$
explanation NN
of IN
the DT
. .

who WP
the DT
FUCK NNP
wants VBZ
to TO
play VB
. .

time NN
to TO
go VB
night NN
night NN
nigga NN

Big JJ
dreams NNS
, ,
small JJ
city NN
. .

I PRP
want VBP
you PRP
. .

Just RB
another DT
reason NN
. .

The DT
amount NN
of IN
times NNS
I PRP
can MD
watch VB
pitch NN
perfect JJ
is VBZ
unlimited JJ

where WRB
has VBZ
Andrew NNP
Mathers NNP
been VBN
for IN
real JJ
. .
. .

One CD
week NN
to TO
go VB
. .

A DT
wonderful JJ
rush NN
of IN
adrenaline NN
. .

And CC
I PRP
use VBP
the DT
term NN
" ``
friends NNS
" ''
loosely RB
! .
! .
! .

Why WRB
am VBP
I PRP
up RP
? .
? .

At IN
the DT
drive-in NN

my PRP$
favorite JJ
adjative NN
is VBZ
tight JJ

Now RB
playing VBG
Bishops NNS
- :
Eastern NNP
Gate NNP
( -LRB-
1996 CD
) -RRB-
on IN
Affirm NNP
Southern NNP
Gospel NNP
Radio NNP

Get VB
some DT
other JJ
girl NN
and CC
take VB
her PRP
for IN
I PRP
would MD
hate VB
her PRP
and CC
nothing NN
in IN
. .

squares NNS
feel VBP
like IN
5 CD
hours NNS
or CC
two CD
seconds NNS

Shit NNP
needs VBZ
to TO
start VB
poppin NN
' ''
. .

I PRP
miss VBP
Bryce NNP

I PRP
have VBP
to TO
pee VB
, ,
but CC
the DT
bathroom NN
is VBZ
so RB
far RB
. .

Little JJ
children NNS
at IN
skateparks NNS
are VBP
why WRB
I PRP
have VBP
trust NN
issues NNS
. .

Lmao NNP
Kevin NNP
has VBZ
the DT
smallest JJS
nipples NNS
ever RB
. .
Srsly RB
. .

It PRP
is VBZ
nice JJ
to TO
be VB
needed VBN
. .
. .

7 CD
Rules NNS
of IN
life NN
! .

A DT
$ $
AP NNP
Rocky NNP

My PRP$
shoulder NN
pain NN
is VBZ
back RB
. .
. .
. .

It PRP
can MD
easily RB
be VB
forgotten VBN
. .
Just RB
say VB
the DT
word NN
. .

I PRP
said VBD
cops NNS
and CC
everyone NN
started VBD
going VBG
crazy JJ
lmao NN
! .

Ressurect VB
the DT
boom NN
bap NN

You PRP
know VBP
what WP
sucks VBZ
, ,
being VBG
sick JJ

I PRP
need VBP
food NN
. .

Fly VB
shit NN
for IN
no DT
reason NN

I PRP
wish VBP
I PRP
never RB
knew VBD
you PRP
then RB
I PRP
would MD
never RB
of IN
gotten VBN
hurt NN
. .

after IN
a DT
busy JJ
day NN
of IN
renovating VBG
the DT
bathroom NN
its PRP$
time NN
to TO
rest VB

what WP
to TO
do VB
today NN
? .

The DT
device NN
was VBD
subtle JJ
, ,
diabolically RB
subtle JJ
. .

One CD
jar NN
for IN
each DT
! .

call VB
me PRP
maybe RB

Freakin NNP
finally RB
. .

So RB
many JJ
questions NNS
, ,
I PRP
need VBP
an DT
answer NN

Taking VBG
a DT
nap NN
. .

Strong JJ
ones NNS
will MD
make VB
it PRP
, ,
weak JJ
ones NNS
will MD
suffocate VB

I PRP
wish VBP
there EX
was VBD
an DT
emoji NN
that WDT
was VBD
rolling VBG
its PRP$
eyes NNS

Bout NN
to TO
watch VB
some DT
tv NN
I PRP
guess VBP

No DT
colors NNS
anymore RB
I PRP
want VBP
them PRP
to TO
turn VB
black JJ
. .

A DT
salad NN
sounds VBZ
so RB
nice JJ
right RB
now RB
. .

So RB
tempted VBN
! .
. .

Buckwild NNP
is VBZ
the DT
shit NN
lol NN

Really RB
Geekin NNP
! .

I PRP
thought VBD
why WRB
. .
. .
. .
. .
. .
. .
. .
. .
. .
. .
. .
. .

I PRP
haven't VBP
been VBN
near IN
paper NN
today NN
. .
. .

If IN
you PRP
wanted VBD
to TO
be VB
part NN
of IN
my PRP$
life NN
you PRP
would MD
be VB
. .
Nothing NN
is VBZ
stoping VBG
you PRP
. .

I PRP
feel VBP
so RB
upset JJ
. .

No DT
band NN
like IN
the DT
beastie NN
boys NNS

Guys NNS
I PRP
take VBP
everything NN
impersonally RB

as RB
well RB
as IN
finn NN

My PRP$
dream NN
is VBZ
to TO
be VB
a DT
professional JJ
drummer NN
. .

Wow UH
I PRP
had VBD
an DT
amazing JJ
day NN
& CC
lt NN
; :
3 CD

100 CD
tweets NNS
( -LRB-
: :

That DT
was VBD
so RB
dope NN
. .

Can MD
I PRP
have VB
it PRP
? .

Trey NNP
Canard NNP
is VBZ
the DT
man NN

Sooo NNP
Sunday NNP
is VBZ
the DT
last JJ
day NN
for IN
zoo NN
lights NNS
. .
. .
Who WP
wants VBZ
to TO
take VB
me PRP
? .
! .

I PRP
want VBP
this DT
feeling NN
that IN
this DT
lean JJ
gives VBZ
me PRP
to TO
never RB
end VB
. .

I PRP
love VBP
nicole JJ
adams NNS
. .
She PRP
is VBZ
the DT
best JJS
person NN
in IN
the DT
world NN

@ USR
beastybryanball NN
& CC
amp NN
; :
tits NNS
. .
. .
. .

Trust NNP
is VBZ
given VBN
its PRP$
earned VBN

DIRTBAAAAAAAG NNP
SHE NNP
DOESN'T NNP
KNOW NNP
WHAT WDT
SHES NNP
MISSING NNP
. .

Me PRP
: :
either CC

This DT
mood NN
kills VBZ
me PRP
! .
! .

I PRP
follow VBP
anyone NN
who WP
follows VBZ
me PRP

No DT
Rainbow NNP
! .

on IN
this DT
low JJ

Let VB
me PRP
do VB
this DT
right NN
. .
. .

Had VBD
a DT
great JJ
time NN
with IN
my PRP$
brother NN
a DT
sister NN

Jonah NNP
hill NN
is VBZ
so RB
perfect JJ
ahhhh NN

What WP
an DT
amazing JJ
day NN
& CC
lt NN
; :
3 CD

Eternity NN
is VBZ
a DT
long JJ
time NN

that DT
movie NN
was VBD
horrible JJ
. .

The DT
best JJS
thing NN
that WDT
could MD
have VB
happened VBN
was VBD
to TO
meet VB
you PRP
. .

Random NNP
thought VBD
but CC
I PRP
wonder VBP
what WP
Ray NNP
Lewis NNP
is VBZ
doing VBG
tn NN
? .

I PRP
have VBP
to TO
sleep VB
with IN
a DT
fan NN
on IN

What WP
comes VBZ
before IN
1 CD
? .
The DT
amount NN
of IN
fucks NNS
I PRP
give VBP
. .

My PRP$
daddy NN
trying VBG
to TO
hurt VB
my PRP$
ears NNS
with IN
this DT
tv NN

hope NN
that IN
you PRP
had VBD
fun NN

I PRP
wish VBP
I PRP
could MD
quote VB
myself PRP
. .
. .

Just RB
woke VBD
up RP
: :
) -RRB-

Haylor NNP
reminds VBZ
me PRP
of IN
Troy NNP
, ,
and CC
Sharpay NNP
Evans NNP
from IN
HSM NNP

How WRB
is VBZ
there EX
completely RB
nothing NN
to TO
do VB
in IN
a DT
city NN

Its PRP$
suffocating VBG
me PRP

I PRP
wonder VBP
if IN
he PRP
still RB
be VB
twatching VBG
? .

Am VBP
I PRP
ready JJ
for IN
this DT

Like IN
everyone NN
else RB
who WP
makes VBZ
the DT
mistake NN
of IN
getting VBG
older JJR
, ,
I PRP
begin VBP
each DT
day NN
with IN
coffee NN
and CC
obituaries NNS
. .

I PRP
need VBP
a DT
new JJ
calendar NN
. .

Sloot NNP
was VBD
defeated VBN
by IN
a DT
Cyborg NNP
Manta NNP
. .

I PRP
want VBP
foood NN

No DT
strings NNS
attached VBN
; :
) -RRB-

where WRB
has VBZ
break NN
gone VBN
! .
? .
! .

Not RB
everyone NN
is VBZ
a DT
moron NN
. .

Just RB
99.99% CD
of IN
them PRP
are VBP
. .

I PRP
want VBP
dreads NNS
for IN
a DT
day NN

I PRP
just RB
want VBP
to TO
be VB
happy JJ
. .
Why WRB
is VBZ
it PRP
so RB
